geometry,year,label,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
POINT (-61.14818664272321 -8.096380908476629),2024,Deter_Deg_CsG,-0.0629911572472126,0.010396001537870049,-0.16000000000000003,-0.08421376393694734,-0.08421376393694734,-0.11909265667051133,0.00024605920799692423,0.08882737408688965,-0.08421376393694734,0.12456747404844293,0.03844675124951941,0.16633602460592078,0.03254133025759323,-0.11909265667051133,-0.017777777777777778,-0.16633602460592078,-0.13588619761630144,-0.09356401384083046,0.05911572472126105,-0.09356401384083046,0.16000000000000003,0.008858131487889272,0.17937716262975778,0.42377547097270285,0.08882737408688965,0.09842368319876971,0.186082276047674,0.000984236831987697,0.07535563244905807,-0.09356401384083046,0.1929104190695886,-0.2069357939254133,-0.1085121107266436,-0.08882737408688965,-0.11909265667051133,-0.006151480199923107,-0.13588619761630144,-0.004982698961937716,-0.17279507881584008,0.01574778931180315,-0.041584006151480196,0.22145328719723184,0.09842368319876971,-0.0271280276816609,0.17937716262975778,-0.07111111111111111,-0.11909265667051133,-0.07972318339100345,-0.022206843521722412,-0.012056901191849288,0.2679584775086506,0.05536332179930796,0.029773164167627833,0.15378700499807765,0.002214532871972318,0.11909265667051133,0.08882737408688965,-0.03844675124951941,0.16633602460592078,-0.003014225297962322,0.11374086889657825,-0.21413302575932336,0.017777777777777778,-0.0629911572472126
POINT (-61.1480968111948 -8.096380908476629),2024,Deter_Deg_CsG,-0.0629911572472126,0.007443291041906958,-0.16000000000000003,-0.08421376393694734,-0.08421376393694734,-0.11374086889657825,0.003936947327950788,0.09356401384083046,-0.08882737408688965,0.12456747404844293,0.044844290657439445,0.16633602460592078,0.03543252595155709,-0.11909265667051133,-0.01384083044982699,-0.16633602460592078,-0.13588619761630144,-0.10340638216070744,0.0629911572472126,-0.08421376393694734,0.16000000000000003,0.0015378700499807767,0.17937716262975778,0.42377547097270285,0.09356401384083046,0.09356401384083046,0.1929104190695886,-0.006151480199923107,0.07111111111111111,-0.08882737408688965,0.1929104190695886,-0.19986159169550174,-0.10340638216070744,-0.09356401384083046,-0.11909265667051133,-0.003936947327950788,-0.13588619761630144,-0.012056901191849288,-0.17937716262975778,0.01384083044982699,-0.044844290657439445,0.22145328719723184,0.09356401384083046,-0.03254133025759323,0.186082276047674,-0.07111111111111111,-0.11374086889657825,-0.08421376393694734,-0.022206843521722412,-0.01384083044982699,0.2679584775086506,0.05173394848135333,0.019930795847750864,0.16000000000000003,0.004982698961937716,0.11374086889657825,0.09356401384083046,-0.03844675124951941,0.17279507881584008,-0.000984236831987697,0.11374086889657825,-0.21413302575932336,0.017777777777777778,-0.06698961937716265
POINT (-61.148006979666384 -8.096380908476629),2024,Deter_Deg_CsG,-0.05536332179930796,0.012056901191849288,-0.16000000000000003,-0.08882737408688965,-0.09842368319876971,-0.09356401384083046,-0.0015378700499807767,0.08882737408688965,-0.08421376393694734,0.13016532103037293,0.03543252595155709,0.16633602460592078,0.03254133025759323,-0.11374086889657825,-0.007443291041906958,-0.16633602460592078,-0.12456747404844293,-0.10340638216070744,0.05911572472126105,-0.08882737408688965,0.16000000000000003,0.006151480199923107,0.17279507881584008,0.42377547097270285,0.08421376393694734,0.09356401384083046,0.186082276047674,-0.012056901191849288,0.07535563244905807,-0.07972318339100345,0.186082276047674,-0.19986159169550174,-0.09842368319876971,-0.08882737408688965,-0.12456747404844293,0.003014225297962322,-0.14173010380622836,-0.01574778931180315,-0.186082276047674,0.004982698961937716,-0.05536332179930796,0.2288965782391388,0.09356401384083046,-0.03844675124951941,0.186082276047674,-0.0629911572472126,-0.11374086889657825,-0.09842368319876971,-0.019930795847750864,-0.010396001537870049,0.2761399461745483,0.044844290657439445,0.01384083044982699,0.14769703960015382,0.003936947327950788,0.11374086889657825,0.08882737408688965,-0.03254133025759323,0.17937716262975778,-0.010396001537870049,0.1085121107266436,-0.21413302575932336,0.03543252595155709,-0.07972318339100345
POINT (-61.14791714813797 -8.096380908476629),2024,Deter_Deg_CsG,-0.05173394848135333,0.007443291041906958,-0.16633602460592078,-0.08882737408688965,-0.09842368319876971,-0.09356401384083046,0.002214532871972318,0.08882737408688965,-0.08421376393694734,0.13016532103037293,0.03844675124951941,0.17279507881584008,0.03543252595155709,-0.11909265667051133,-0.006151480199923107,-0.16633602460592078,-0.12456747404844293,-0.10340638216070744,0.05911572472126105,-0.08421376393694734,0.16000000000000003,0.007443291041906958,0.17279507881584008,0.42377547097270285,0.08421376393694734,0.08882737408688965,0.186082276047674,-0.01574778931180315,0.07972318339100345,-0.07535563244905807,0.186082276047674,-0.1929104190695886,-0.09842368319876971,-0.08421376393694734,-0.13016532103037293,0.004982698961937716,-0.13588619761630144,-0.019930795847750864,-0.186082276047674,0.004982698961937716,-0.0629911572472126,0.2288965782391388,0.08882737408688965,-0.03844675124951941,0.186082276047674,-0.0629911572472126,-0.1085121107266436,-0.10340638216070744,-0.022206843521722412,-0.012056901191849288,0.2761399461745483,0.044844290657439445,0.008858131487889272,0.14769703960015382,0.0015378700499807767,0.11374086889657825,0.08882737408688965,-0.03254133025759323,0.17937716262975778,-0.010396001537870049,0.11374086889657825,-0.21413302575932336,0.03543252595155709,-0.07972318339100345
POINT (-61.147827316609565 -8.096380908476629),2024,Deter_Deg_CsG,-0.044844290657439445,0.01384083044982699,-0.16000000000000003,-0.08421376393694734,-0.09842368319876971,-0.07111111111111111,-0.0015378700499807767,0.08882737408688965,-0.08882737408688965,0.12456747404844293,0.041584006151480196,0.186082276047674,0.04822760476739715,-0.12456747404844293,-0.003936947327950788,-0.17279507881584008,-0.11909265667051133,-0.1085121107266436,0.03844675124951941,-0.0629911572472126,0.16000000000000003,0.022206843521722412,0.15378700499807765,0.4340484429065744,0.07972318339100345,0.07972318339100345,0.2069357939254133,-0.007443291041906958,0.08421376393694734,-0.06698961937716265,0.16633602460592078,-0.17937716262975778,-0.07972318339100345,-0.07535563244905807,-0.13588619761630144,0.007443291041906958,-0.14173010380622836,-0.024605920799692427,-0.1929104190695886,0.003936947327950788,-0.07535563244905807,0.24415224913494812,0.09356401384083046,-0.03844675124951941,0.1929104190695886,-0.05173394848135333,-0.10340638216070744,-0.11909265667051133,-0.022206843521722412,-0.01574778931180315,0.2679584775086506,0.03254133025759323,0.007443291041906958,0.14769703960015382,0.003936947327950788,0.09842368319876971,0.09356401384083046,-0.03844675124951941,0.17937716262975778,-0.017777777777777778,0.09842368319876971,-0.2069357939254133,0.041584006151480196,-0.09842368319876971
POINT (-61.14746799049591 -8.096380908476629),2024,Deter_Deg_CsG,-0.044844290657439445,0.05536332179930796,-0.12456747404844293,-0.05536332179930796,-0.07535563244905807,-0.04822760476739715,0.03254133025759323,0.1085121107266436,-0.07111111111111111,0.1085121107266436,0.05911572472126105,0.17279507881584008,0.05536332179930796,-0.14173010380622836,0.017777777777777778,-0.186082276047674,-0.11909265667051133,-0.09842368319876971,0.044844290657439445,-0.0629911572472126,0.11909265667051133,0.019930795847750864,0.16000000000000003,0.41362552864282975,0.06698961937716265,0.08882737408688965,0.22145328719723184,0.010396001537870049,0.07535563244905807,-0.11374086889657825,0.186082276047674,-0.16633602460592078,-0.0629911572472126,-0.03844675124951941,-0.11909265667051133,0.03844675124951941,-0.13016532103037293,-0.012056901191849288,-0.2364628988850442,0.007443291041906958,-0.0629911572472126,0.24415224913494812,0.09356401384083046,-0.024605920799692427,0.22145328719723184,-0.03254133025759323,-0.15378700499807765,-0.13016532103037293,0.01384083044982699,-0.003936947327950788,0.22145328719723184,0.05173394848135333,0.022206843521722412,0.1929104190695886,0.003936947327950788,0.11374086889657825,0.09356401384083046,-0.05536332179930796,0.19986159169550174,-0.017777777777777778,0.05173394848135333,-0.19986159169550174,0.024605920799692427,-0.07535563244905807
POINT (-61.1473781589675 -8.096380908476629),2024,Deter_Deg_CsG,-0.04822760476739715,0.03844675124951941,-0.11909265667051133,-0.0629911572472126,-0.08421376393694734,-0.05173394848135333,0.03254133025759323,0.11374086889657825,-0.0629911572472126,0.11374086889657825,0.06698961937716265,0.16000000000000003,0.05911572472126105,-0.13588619761630144,0.029773164167627833,-0.17279507881584008,-0.11909265667051133,-0.10340638216070744,0.044844290657439445,-0.08882737408688965,0.11374086889657825,0.019930795847750864,0.15378700499807765,0.40359861591695495,0.05911572472126105,0.09842368319876971,0.21413302575932336,0.003014225297962322,0.08882737408688965,-0.08421376393694734,0.17279507881584008,-0.17279507881584008,-0.07972318339100345,-0.03844675124951941,-0.13016532103037293,0.0271280276816609,-0.12456747404844293,-0.004982698961937716,-0.2364628988850442,0.01574778931180315,-0.044844290657439445,0.2519646289888504,0.09356401384083046,-0.029773164167627833,0.21413302575932336,-0.04822760476739715,-0.15378700499807765,-0.11374086889657825,0.01384083044982699,-0.03254133025759323,0.2288965782391388,0.05173394848135333,0.019930795847750864,0.1929104190695886,-0.003936947327950788,0.11909265667051133,0.10340638216070744,-0.05173394848135333,0.21413302575932336,-0.003936947327950788,0.06698961937716265,-0.21413302575932336,0.041584006151480196,-0.06698961937716265
POINT (-61.14728832743909 -8.096380908476629),2024,Deter_Deg_CsG,-0.0629911572472126,0.0271280276816609,-0.13016532103037293,-0.07972318339100345,-0.08882737408688965,-0.05536332179930796,0.019930795847750864,0.11374086889657825,-0.05173394848135333,0.1085121107266436,0.05173394848135333,0.14769703960015382,0.07535563244905807,-0.10340638216070744,0.029773164167627833,-0.16633602460592078,-0.12456747404844293,-0.09842368319876971,0.05173394848135333,-0.12456747404844293,0.12456747404844293,0.012056901191849288,0.14173010380622836,0.39369473279507883,0.041584006151480196,0.11909265667051133,0.22145328719723184,0.006151480199923107,0.08421376393694734,-0.08421376393694734,0.17279507881584008,-0.17279507881584008,-0.10340638216070744,-0.03543252595155709,-0.14173010380622836,0.029773164167627833,-0.14769703960015382,0.03254133025759323,-0.2069357939254133,0.04822760476739715,-0.008858131487889272,0.2599000384467512,0.1085121107266436,-0.03543252595155709,0.2069357939254133,-0.07972318339100345,-0.14769703960015382,-0.07972318339100345,-0.012056901191849288,-0.041584006151480196,0.2364628988850442,0.05911572472126105,0.019930795847750864,0.1929104190695886,0.008858131487889272,0.14173010380622836,0.09842368319876971,-0.041584006151480196,0.21413302575932336,-0.006151480199923107,0.10340638216070744,-0.2069357939254133,0.06698961937716265,-0.06698961937716265
POINT (-61.14719849591068 -8.096380908476629),2024,Deter_Deg_CsG,-0.06698961937716265,0.017777777777777778,-0.13588619761630144,-0.07535563244905807,-0.08882737408688965,-0.05911572472126105,0.01574778931180315,0.11909265667051133,-0.05536332179930796,0.11374086889657825,0.05173394848135333,0.14173010380622836,0.07972318339100345,-0.10340638216070744,0.03543252595155709,-0.16000000000000003,-0.11909265667051133,-0.09842368319876971,0.05536332179930796,-0.13016532103037293,0.13016532103037293,0.008858131487889272,0.13588619761630144,0.3839138792772011,0.04822760476739715,0.12456747404844293,0.22145328719723184,0.006151480199923107,0.08882737408688965,-0.07111111111111111,0.17279507881584008,-0.17279507881584008,-0.10340638216070744,-0.03543252595155709,-0.13588619761630144,0.01574778931180315,-0.14769703960015382,0.029773164167627833,-0.19986159169550174,0.044844290657439445,-0.0005536332179930795,0.2599000384467512,0.11374086889657825,-0.03844675124951941,0.19986159169550174,-0.08421376393694734,-0.14769703960015382,-0.06698961937716265,-0.012056901191849288,-0.04822760476739715,0.2364628988850442,0.05911572472126105,0.019930795847750864,0.1929104190695886,0.010396001537870049,0.14769703960015382,0.10340638216070744,-0.03844675124951941,0.22145328719723184,0.0015378700499807767,0.1085121107266436,-0.21413302575932336,0.07111111111111111,-0.06698961937716265
POINT (-61.147108664382266 -8.096380908476629),2024,Deter_Deg_CsG,-0.09356401384083046,0.024605920799692427,-0.15378700499807765,-0.07972318339100345,-0.07972318339100345,-0.07535563244905807,-0.004982698961937716,0.1085121107266436,-0.0629911572472126,0.1085121107266436,0.041584006151480196,0.12456747404844293,0.0629911572472126,-0.09356401384083046,0.004982698961937716,-0.16633602460592078,-0.11909265667051133,-0.08882737408688965,0.05173394848135333,-0.11374086889657825,0.12456747404844293,0.01574778931180315,0.16000000000000003,0.3839138792772011,0.07535563244905807,0.11909265667051133,0.22145328719723184,0.019930795847750864,0.07535563244905807,-0.09842368319876971,0.19986159169550174,-0.186082276047674,-0.11909265667051133,-0.041584006151480196,-0.13016532103037293,0.006151480199923107,-0.14173010380622836,0.04822760476739715,-0.1929104190695886,0.03543252595155709,0.003936947327950788,0.2364628988850442,0.11909265667051133,-0.04822760476739715,0.2069357939254133,-0.07111111111111111,-0.14173010380622836,-0.04822760476739715,-0.008858131487889272,-0.044844290657439445,0.2364628988850442,0.0629911572472126,0.05173394848135333,0.1929104190695886,0.03254133025759323,0.16000000000000003,0.11374086889657825,-0.024605920799692427,0.2069357939254133,-0.019930795847750864,0.1085121107266436,-0.2069357939254133,0.05536332179930796,-0.044844290657439445
POINT (-61.14701883285385 -8.096380908476629),2024,Deter_Deg_CsG,-0.09356401384083046,0.0271280276816609,-0.15378700499807765,-0.07111111111111111,-0.07535563244905807,-0.07972318339100345,-0.004982698961937716,0.11374086889657825,-0.0629911572472126,0.11374086889657825,0.041584006151480196,0.12456747404844293,0.06698961937716265,-0.09842368319876971,0.003936947327950788,-0.16000000000000003,-0.11909265667051133,-0.08421376393694734,0.05536332179930796,-0.10340638216070744,0.12456747404844293,0.01574778931180315,0.16000000000000003,0.37425605536332185,0.07972318339100345,0.11909265667051133,0.2288965782391388,0.022206843521722412,0.07535563244905807,-0.10340638216070744,0.2069357939254133,-0.17937716262975778,-0.1085121107266436,-0.03844675124951941,-0.11909265667051133,-0.000984236831987697,-0.14769703960015382,0.044844290657439445,-0.19986159169550174,0.024605920799692427,-0.0005536332179930795,0.2364628988850442,0.12456747404844293,-0.044844290657439445,0.2069357939254133,-0.07111111111111111,-0.14769703960015382,-0.041584006151480196,-0.006151480199923107,-0.03543252595155709,0.2288965782391388,0.05911572472126105,0.05173394848135333,0.19986159169550174,0.03543252595155709,0.16633602460592078,0.11909265667051133,-0.0271280276816609,0.2069357939254133,-0.017777777777777778,0.1085121107266436,-0.21413302575932336,0.04822760476739715,-0.044844290657439445
POINT (-61.14692900132544 -8.096380908476629),2024,Deter_Deg_CsG,-0.08882737408688965,0.017777777777777778,-0.16633602460592078,-0.08421376393694734,-0.07111111111111111,-0.09356401384083046,-0.003014225297962322,0.1085121107266436,-0.05173394848135333,0.12456747404844293,0.029773164167627833,0.11909265667051133,0.05536332179930796,-0.09356401384083046,6.151480199923106e-05,-0.16633602460592078,-0.1085121107266436,-0.07972318339100345,0.05911572472126105,-0.11374086889657825,0.11909265667051133,0.01384083044982699,0.16633602460592078,0.36472126105344094,0.07972318339100345,0.1085121107266436,0.22145328719723184,0.017777777777777778,0.07972318339100345,-0.1085121107266436,0.2069357939254133,-0.186082276047674,-0.13016532103037293,-0.04822760476739715,-0.13016532103037293,-0.0015378700499807767,-0.14769703960015382,0.04822760476739715,-0.1929104190695886,0.03844675124951941,0.010396001537870049,0.2288965782391388,0.12456747404844293,-0.041584006151480196,0.19986159169550174,-0.07535563244905807,-0.15378700499807765,-0.044844290657439445,-0.010396001537870049,-0.03844675124951941,0.24415224913494812,0.05911572472126105,0.05536332179930796,0.2069357939254133,0.0271280276816609,0.16000000000000003,0.1085121107266436,-0.022206843521722412,0.19986159169550174,-0.019930795847750864,0.11909265667051133,-0.19986159169550174,0.03543252595155709,-0.0271280276816609
POINT (-61.14683916979703 -8.096380908476629),2024,Deter_Deg_CsG,-0.08882737408688965,0.003014225297962322,-0.16633602460592078,-0.07972318339100345,-0.07535563244905807,-0.10340638216070744,-0.007443291041906958,0.1085121107266436,-0.04822760476739715,0.13588619761630144,0.03254133025759323,0.11374086889657825,0.05911572472126105,-0.09842368319876971,0.010396001537870049,-0.15378700499807765,-0.1085121107266436,-0.07972318339100345,0.05911572472126105,-0.11909265667051133,0.12456747404844293,0.010396001537870049,0.16000000000000003,0.3553094963475586,0.08421376393694734,0.1085121107266436,0.2288965782391388,0.012056901191849288,0.08421376393694734,-0.09356401384083046,0.2069357939254133,-0.17937716262975778,-0.13588619761630144,-0.04822760476739715,-0.13588619761630144,-0.01384083044982699,-0.15378700499807765,0.041584006151480196,-0.17937716262975778,0.03844675124951941,0.01384083044982699,0.2288965782391388,0.13016532103037293,-0.044844290657439445,0.1929104190695886,-0.07972318339100345,-0.14769703960015382,-0.03543252595155709,-0.012056901191849288,-0.05173394848135333,0.2519646289888504,0.05536332179930796,0.05173394848135333,0.19986159169550174,0.022206843521722412,0.16000000000000003,0.1085121107266436,-0.022206843521722412,0.19986159169550174,-0.01574778931180315,0.13016532103037293,-0.19986159169550174,0.03844675124951941,-0.0271280276816609
POINT (-61.14674933826862 -8.096380908476629),2024,Deter_Deg_CsG,-0.07972318339100345,-0.006151480199923107,-0.17937716262975778,-0.08421376393694734,-0.07972318339100345,-0.1085121107266436,-0.01574778931180315,0.10340638216070744,-0.05911572472126105,0.12456747404844293,0.03254133025759323,0.10340638216070744,0.05173394848135333,-0.08421376393694734,-0.010396001537870049,-0.15378700499807765,-0.11374086889657825,-0.07111111111111111,0.07111111111111111,-0.11909265667051133,0.12456747404844293,0.006151480199923107,0.17279507881584008,0.33685505574778934,0.08882737408688965,0.1085121107266436,0.2364628988850442,0.007443291041906958,0.08421376393694734,-0.10340638216070744,0.21413302575932336,-0.186082276047674,-0.14769703960015382,-0.0629911572472126,-0.12456747404844293,-0.022206843521722412,-0.15378700499807765,0.03543252595155709,-0.17937716262975778,0.03543252595155709,0.022206843521722412,0.2288965782391388,0.13016532103037293,-0.044844290657439445,0.1929104190695886,-0.07111111111111111,-0.14173010380622836,-0.03254133025759323,-0.024605920799692427,-0.041584006151480196,0.24415224913494812,0.05911572472126105,0.05536332179930796,0.1929104190695886,0.0271280276816609,0.17279507881584008,0.11374086889657825,-0.022206843521722412,0.19986159169550174,-0.017777777777777778,0.14769703960015382,-0.21413302575932336,0.03543252595155709,-0.024605920799692427
POINT (-61.148815463422096 -8.096291076948217),2024,Deter_Deg_CsG,-0.022206843521722412,0.003014225297962322,-0.14769703960015382,-0.08882737408688965,-0.07972318339100345,-0.07972318339100345,0.006151480199923107,0.10340638216070744,-0.08882737408688965,0.15378700499807765,0.03543252595155709,0.17279507881584008,0.041584006151480196,-0.11374086889657825,-0.007443291041906958,-0.186082276047674,-0.13016532103037293,-0.06698961937716265,0.08421376393694734,-0.07111111111111111,0.11909265667051133,0.044844290657439445,0.17937716262975778,0.39369473279507883,0.06698961937716265,0.07111111111111111,0.1929104190695886,0.024605920799692427,0.08421376393694734,-0.07972318339100345,0.186082276047674,-0.1929104190695886,-0.08421376393694734,-0.07111111111111111,-0.13588619761630144,0.004982698961937716,-0.12456747404844293,-0.022206843521722412,-0.2069357939254133,0.029773164167627833,-0.05173394848135333,0.2599000384467512,0.1085121107266436,-0.03543252595155709,0.17937716262975778,-0.07972318339100345,-0.15378700499807765,-0.13588619761630144,0.008858131487889272,-0.024605920799692427,0.2519646289888504,0.04822760476739715,0.03254133025759323,0.16000000000000003,-0.0271280276816609,0.11374086889657825,0.08882737408688965,-0.024605920799692427,0.1929104190695886,0.004982698961937716,0.08882737408688965,-0.21413302575932336,0.007443291041906958,-0.08421376393694734
POINT (-61.14872563189368 -8.096291076948217),2024,Deter_Deg_CsG,-0.03844675124951941,0.010396001537870049,-0.13588619761630144,-0.09842368319876971,-0.07535563244905807,-0.07111111111111111,0.017777777777777778,0.11374086889657825,-0.07535563244905807,0.14769703960015382,0.024605920799692427,0.17279507881584008,0.05911572472126105,-0.10340638216070744,-0.010396001537870049,-0.186082276047674,-0.13016532103037293,-0.07535563244905807,0.07111111111111111,-0.09842368319876971,0.13016532103037293,0.05536332179930796,0.15378700499807765,0.41362552864282975,0.044844290657439445,0.07535563244905807,0.17279507881584008,0.04822760476739715,0.08882737408688965,-0.09842368319876971,0.1929104190695886,-0.17937716262975778,-0.08882737408688965,-0.05173394848135333,-0.14769703960015382,0.022206843521722412,-0.14173010380622836,0.004982698961937716,-0.1929104190695886,0.029773164167627833,-0.03543252595155709,0.2519646289888504,0.11374086889657825,-0.022206843521722412,0.186082276047674,-0.08882737408688965,-0.16000000000000003,-0.13588619761630144,-0.012056901191849288,-0.03844675124951941,0.24415224913494812,0.05536332179930796,0.03543252595155709,0.16000000000000003,-0.022206843521722412,0.11909265667051133,0.09842368319876971,-0.022206843521722412,0.17279507881584008,0.000984236831987697,0.07972318339100345,-0.19986159169550174,0.017777777777777778,-0.09356401384083046
POINT (-61.14863580036527 -8.096291076948217),2024,Deter_Deg_CsG,-0.041584006151480196,0.003936947327950788,-0.13588619761630144,-0.09842368319876971,-0.07972318339100345,-0.07535563244905807,0.022206843521722412,0.11374086889657825,-0.07535563244905807,0.14769703960015382,0.022206843521722412,0.16633602460592078,0.0629911572472126,-0.1085121107266436,-0.007443291041906958,-0.17937716262975778,-0.13016532103037293,-0.07535563244905807,0.07111111111111111,-0.1085121107266436,0.13016532103037293,0.05911572472126105,0.14173010380622836,0.41362552864282975,0.044844290657439445,0.07972318339100345,0.17279507881584008,0.044844290657439445,0.09842368319876971,-0.09356401384083046,0.1929104190695886,-0.17937716262975778,-0.09356401384083046,-0.04822760476739715,-0.14769703960015382,0.017777777777777778,-0.14173010380622836,0.008858131487889272,-0.186082276047674,0.029773164167627833,-0.0271280276816609,0.2519646289888504,0.11909265667051133,-0.024605920799692427,0.1929104190695886,-0.09356401384083046,-0.16000000000000003,-0.13016532103037293,-0.01384083044982699,-0.041584006151480196,0.24415224913494812,0.05536332179930796,0.029773164167627833,0.16000000000000003,-0.024605920799692427,0.12456747404844293,0.09356401384083046,-0.022206843521722412,0.17279507881584008,0.003936947327950788,0.07972318339100345,-0.19986159169550174,0.019930795847750864,-0.09356401384083046
POINT (-61.148545968836856 -8.096291076948217),2024,Deter_Deg_CsG,-0.044844290657439445,0.012056901191849288,-0.14173010380622836,-0.10340638216070744,-0.06698961937716265,-0.09842368319876971,0.029773164167627833,0.09842368319876971,-0.07972318339100345,0.13016532103037293,0.01384083044982699,0.17279507881584008,0.06698961937716265,-0.1085121107266436,-0.022206843521722412,-0.17279507881584008,-0.13016532103037293,-0.07972318339100345,0.04822760476739715,-0.11374086889657825,0.15378700499807765,0.04822760476739715,0.13016532103037293,0.41362552864282975,0.05911572472126105,0.08421376393694734,0.17937716262975778,0.041584006151480196,0.09842368319876971,-0.09842368319876971,0.1929104190695886,-0.19986159169550174,-0.11374086889657825,-0.0629911572472126,-0.14173010380622836,0.010396001537870049,-0.15378700499807765,0.029773164167627833,-0.17937716262975778,0.01574778931180315,-0.01574778931180315,0.2364628988850442,0.11909265667051133,-0.019930795847750864,0.1929104190695886,-0.08421376393694734,-0.14769703960015382,-0.1085121107266436,-0.03254133025759323,-0.044844290657439445,0.2519646289888504,0.05536332179930796,0.029773164167627833,0.16633602460592078,-0.008858131487889272,0.12456747404844293,0.09842368319876971,-0.024605920799692427,0.15378700499807765,0.008858131487889272,0.08421376393694734,-0.2069357939254133,0.01574778931180315,-0.07972318339100345
POINT (-61.14845613730844 -8.096291076948217),2024,Deter_Deg_CsG,-0.044844290657439445,0.010396001537870049,-0.14173010380622836,-0.10340638216070744,-0.0629911572472126,-0.10340638216070744,0.03254133025759323,0.09842368319876971,-0.08421376393694734,0.13588619761630144,0.01384083044982699,0.17279507881584008,0.07111111111111111,-0.11374086889657825,-0.022206843521722412,-0.17279507881584008,-0.13016532103037293,-0.07972318339100345,0.05173394848135333,-0.1085121107266436,0.16000000000000003,0.05173394848135333,0.13016532103037293,0.41362552864282975,0.05911572472126105,0.08421376393694734,0.186082276047674,0.041584006151480196,0.09842368319876971,-0.10340638216070744,0.19986159169550174,-0.1929104190695886,-0.1085121107266436,-0.05911572472126105,-0.13588619761630144,0.007443291041906958,-0.15378700499807765,0.024605920799692427,-0.17937716262975778,0.010396001537870049,-0.022206843521722412,0.2364628988850442,0.12456747404844293,-0.019930795847750864,0.1929104190695886,-0.08421376393694734,-0.14769703960015382,-0.1085121107266436,-0.03254133025759323,-0.03543252595155709,0.24415224913494812,0.05536332179930796,0.029773164167627833,0.16633602460592078,-0.006151480199923107,0.12456747404844293,0.09842368319876971,-0.0271280276816609,0.15378700499807765,0.008858131487889272,0.07972318339100345,-0.2069357939254133,0.010396001537870049,-0.08421376393694734
POINT (-61.14836630578003 -8.096291076948217),2024,Deter_Deg_CsG,-0.05911572472126105,0.01574778931180315,-0.15378700499807765,-0.08421376393694734,-0.06698961937716265,-0.10340638216070744,0.019930795847750864,0.09842368319876971,-0.07535563244905807,0.13016532103037293,0.019930795847750864,0.16633602460592078,0.044844290657439445,-0.12456747404844293,-0.019930795847750864,-0.17279507881584008,-0.12456747404844293,-0.08421376393694734,0.041584006151480196,-0.09842368319876971,0.16633602460592078,0.03254133025759323,0.16000000000000003,0.42377547097270285,0.07972318339100345,0.08421376393694734,0.186082276047674,0.029773164167627833,0.09356401384083046,-0.11374086889657825,0.19986159169550174,-0.19986159169550174,-0.10340638216070744,-0.07972318339100345,-0.11909265667051133,0.003014225297962322,-0.15378700499807765,0.017777777777777778,-0.186082276047674,-0.003936947327950788,-0.024605920799692427,0.21413302575932336,0.11374086889657825,-0.022206843521722412,0.19986159169550174,-0.07535563244905807,-0.13588619761630144,-0.08882737408688965,-0.0271280276816609,-0.022206843521722412,0.2519646289888504,0.05911572472126105,0.022206843521722412,0.17279507881584008,0.0015378700499807767,0.11374086889657825,0.09842368319876971,-0.03254133025759323,0.15378700499807765,0.007443291041906958,0.07535563244905807,-0.2069357939254133,0.01574778931180315,-0.0629911572472126
POINT (-61.148276474251624 -8.096291076948217),2024,Deter_Deg_CsG,-0.05911572472126105,0.012056901191849288,-0.16000000000000003,-0.07972318339100345,-0.06698961937716265,-0.10340638216070744,0.019930795847750864,0.09842368319876971,-0.07535563244905807,0.13016532103037293,0.022206843521722412,0.16633602460592078,0.04822760476739715,-0.13016532103037293,-0.01574778931180315,-0.17279507881584008,-0.13016532103037293,-0.08882737408688965,0.041584006151480196,-0.09356401384083046,0.16633602460592078,0.029773164167627833,0.16000000000000003,0.42377547097270285,0.07972318339100345,0.08421376393694734,0.186082276047674,0.024605920799692427,0.09356401384083046,-0.11374086889657825,0.2069357939254133,-0.1929104190695886,-0.09842368319876971,-0.07972318339100345,-0.11909265667051133,0.003014225297962322,-0.14769703960015382,0.01384083044982699,-0.17937716262975778,-0.007443291041906958,-0.03254133025759323,0.2069357939254133,0.11374086889657825,-0.019930795847750864,0.2069357939254133,-0.07535563244905807,-0.13588619761630144,-0.09356401384083046,-0.0271280276816609,-0.01574778931180315,0.2519646289888504,0.05536332179930796,0.017777777777777778,0.17279507881584008,-0.0005536332179930795,0.11374086889657825,0.09356401384083046,-0.03844675124951941,0.15378700499807765,0.003936947327950788,0.07972318339100345,-0.2069357939254133,0.01384083044982699,-0.06698961937716265
