geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.116131 -8.229522),C51L41,CORTE SELETIVO,2024,2.136187,-1.9675407,0.95566267,3.2604961,-0.4497236,1.742679,-1.1805245,0.73080087,0.56215453,2.4734797,0.0,2.4172645,-2.2486181,-4.4410205,0.16864635,1.9113253,-4.5534515,2.3048334,-0.84323174,1.4616017,0.7870163,2.5296953,2.0237563,-1.4053862,4.9469595,3.9350815,-2.2486181,5.4528985,2.3048334,1.4616017,1.4616017,-2.0237563,-2.8107724,1.7988944,-1.2367399,-0.61836994,3.0356343,-4.216159,-1.0680935,-2.4172645,0.4497236,-7.1393623,-0.61836994,1.5178171,-0.3372927,-0.6745854,0.56215453,-2.8107724,1.1805245,-2.9232035,0.2248618,3.0918498,0.3372927,1.6864635,1.1805245,1.2367399,-3.4291425,-1.2929554,5.396683,0.16864635,-1.6864635,0.6745854,2.866988,3.9350815,0.2248618,1.9113253,3.2604961,3.878866,1.4616017,2.9794188,0.0,0.05621545,4.0475125,-3.148065,-0.1124309,-2.866988,1.9113253,0.16864635,1.3491708,0.8994472,-2.136187,-2.1924026,-4.159943,-1.6864635,3.991297,-1.4053862,0.95566267,-3.7102196,0.16864635,0.56215453,-1.0680935,-0.8994472,1.742679,1.4053862,1.6302481,-0.3372927,-1.4616017,1.0118781,5.0593905,-1.1243091,-2.4172645,1.8551098,-0.95566267,0.4497236,2.7545571,4.4410205,0.95566267,1.3491708,2.9232035,-0.16864635,1.7988944,-2.8107724,-0.56215453,-1.6864635,3.9350815,0.2248618,-1.742679,4.216159,-4.159943,-5.846407,-1.1805245,-3.5415733,-6.6896386,1.9113253,-2.6983416,-0.1124309,4.216159,0.0
POINT (-61.100804 -8.229443),C51L41,CORTE SELETIVO,2024,3.1211746,-0.3766935,1.9372807,3.336428,0.48432016,1.3991472,-0.753387,-0.5381335,1.829654,2.152534,-0.053813353,-0.32288012,-3.9821882,-2.260161,0.32288012,1.668214,-3.5516813,1.076267,-2.4754143,0.914827,2.744481,2.152534,1.7220273,-1.506774,3.2826145,1.5605873,-2.5292275,5.3813353,-0.10762671,-0.43050683,0.753387,-0.5381335,-2.260161,0.3766935,-1.9372807,0.21525341,3.820748,-4.0898147,-0.5381335,-2.152534,2.5292275,-5.3813353,2.3677876,0.3766935,-1.7758406,0.0,1.3991472,-2.583041,3.336428,-2.8521078,1.7220273,0.914827,-0.6995736,1.2915205,1.2377071,3.2826145,-4.305068,-1.076267,6.8342957,-1.6144006,0.5381335,0.10762671,2.3139741,4.3588815,2.6906676,2.152534,1.2377071,1.076267,1.7758406,3.820748,-0.8072003,0.0,5.004642,-2.2063475,1.5605873,-2.583041,-0.64576024,0.10762671,4.0360017,-0.48432016,-3.2288013,-2.6906676,-5.811842,-2.3677876,1.4529605,-0.48432016,2.905921,-2.0987208,1.0224537,-2.583041,-0.64576024,-2.905921,1.9910941,0.43050683,2.905921,1.0224537,-0.8072003,0.5381335,4.9508286,0.053813353,-2.3677876,2.4216008,0.914827,-2.4216008,0.5381335,5.327522,1.6144006,0.32288012,2.3139741,-1.0224537,0.6995736,-0.86101365,-0.64576024,-1.3453338,2.2063475,-1.506774,-1.3991472,2.6368544,-1.506774,-4.251255,-4.520322,-4.6817617,-5.811842,3.5516813,-1.9910941,3.1749878,5.058455,1.7220273
POINT (-61.096615 -8.229454),C51L41,CORTE SELETIVO,2024,3.912841,-2.2683136,1.8146509,2.5518527,1.1908647,1.3042803,0.34024704,0.68049407,1.417696,3.1756392,0.7372019,1.6445273,-3.8561332,-3.6293018,-0.51037055,0.0,-4.4799194,1.3609881,-1.7012352,0.3969549,1.757943,1.9847745,0.0,-2.7219763,2.7219763,3.515886,-2.7786841,4.4232116,0.11341568,-0.68049407,0.45366272,-2.8920999,-2.09819,0.45366272,-0.6237863,0.51037055,2.6652684,-4.0829644,0.7939098,-1.0207411,2.2683136,-6.9750643,1.3609881,0.8506176,-0.7939098,1.2475725,2.2683136,-1.8146509,1.1341568,-1.757943,-0.90732545,2.09819,-0.51037055,1.417696,1.2475725,2.0414822,-2.09819,-1.2475725,7.2018957,0.68049407,0.34024704,0.3969549,2.6652684,1.9847745,0.5670784,1.3609881,2.5518527,3.4591782,1.3042803,6.011031,-0.3969549,-0.11341568,3.4024704,-3.0622234,0.51037055,-2.7786841,-0.5670784,-0.68049407,3.515886,2.2683136,-4.0829644,-3.0055156,-5.217121,-2.4384372,2.6085606,-3.1189313,1.2475725,-2.7786841,-0.2835392,-2.2116058,-1.1341568,-3.1189313,2.6085606,0.6237863,3.2890546,0.7939098,-0.7939098,2.4384372,4.4799194,1.4744039,-3.8561332,0.2835392,1.6445273,-1.1341568,1.077449,5.727492,2.3817294,1.077449,0.7939098,1.077449,-0.17012352,-1.7012352,0.90732545,-0.6237863,4.0262566,-1.7012352,-1.077449,2.5518527,-4.0829644,-5.273829,-2.4384372,-3.912841,-5.614076,2.2116058,-1.3609881,0.5670784,4.0262566,0.68049407
POINT (-61.098979 -8.229298),C51L41,CORTE SELETIVO,2024,1.5363508,-0.47679853,2.3839927,1.5893284,3.0727017,1.3244404,-0.8476418,-0.68870896,1.4303956,4.291187,-0.68870896,-1.7482612,-2.2250597,-3.2316344,1.9071941,0.8476418,-3.6554554,2.1720822,-2.8607912,1.1125299,2.4899478,3.019724,1.2184851,-1.3774179,1.8012389,0.5827538,-3.8673658,1.7482612,1.4833732,0.90061945,1.4303956,-2.1720822,-0.3708433,0.10595523,2.9137688,-1.2184851,2.7548358,-1.3244404,0.7416866,-1.4303956,0.47679853,-5.1388288,1.4833732,2.331015,2.7018583,-0.52977616,-0.3708433,0.21191046,1.1125299,-4.079276,-0.63573134,3.2846122,-0.4238209,0.90061945,2.5959032,0.10595523,-2.5429254,-2.1720822,5.1918063,-1.8542165,-0.10595523,0.0,1.9071941,2.1191046,3.3375897,3.7614107,0.90061945,0.4238209,2.5429254,2.066127,0.95359707,2.3839927,4.397142,-0.10595523,-0.63573134,-0.26488808,1.2714627,3.9203434,-0.10595523,-2.331015,-1.4303956,-2.8607912,-5.77456,-4.079276,0.8476418,-1.6423061,5.668605,-1.4303956,-1.1655076,-2.3839927,-0.15893283,-0.5827538,2.2250597,-1.5363508,2.2250597,1.0595523,-4.820963,-0.47679853,6.198381,-3.1786568,-1.9601717,-2.5959032,-0.052977614,-4.3441644,0.90061945,5.5626493,3.2846122,0.68870896,3.2846122,-0.15893283,0.15893283,0.52977616,-0.15893283,0.26488808,1.1125299,-1.5893284,-2.7548358,1.4833732,-3.1256793,-3.973321,-2.5429254,-2.7018583,-6.728157,3.973321,-3.708433,1.2714627,2.3839927,1.8012389
POINT (-61.099278 -8.229264),C51L41,CORTE SELETIVO,2024,0.60819966,0.18245989,3.0409982,1.0947593,3.2842782,0.12163993,-0.36491978,0.30409983,1.1555793,3.6491978,-0.97311944,-2.0678787,-2.2503388,-5.473797,2.7977183,0.5473797,-3.7708378,1.6421391,-3.345098,0.12163993,2.0070589,1.2772193,0.79065955,-1.2163993,2.1895187,0.79065955,-4.561497,2.6152585,0.42573977,1.4596791,0.91229945,-2.4327986,-0.97311944,0.060819965,4.1965775,-2.3719785,2.4936185,-0.66901964,-1.2163993,-1.6421391,0.97311944,-3.710018,2.0678787,1.6421391,3.223458,0.24327986,-0.97311944,0.79065955,1.2163993,-3.4059181,0.5473797,4.3182173,-0.66901964,2.1286988,2.7977183,-0.060819965,-2.0678787,-2.7977183,5.108877,-2.4936185,-0.36491978,-1.7029591,2.6152585,3.0409982,2.6152585,1.8854189,0.0,0.18245989,3.223458,2.4327986,0.060819965,3.2842782,4.6223173,-1.0947593,-0.79065955,-0.5473797,1.0339394,4.6223173,0.85147953,-3.0409982,-1.6421391,-2.6152585,-6.3252764,-4.0141177,1.8245989,-1.2163993,5.4129767,-1.6421391,-0.85147953,-2.7368984,-1.6421391,-1.7029591,2.7368984,-2.0070589,2.0678787,1.8854189,-5.5954366,-0.42573977,5.8387165,-1.8854189,-1.7637789,-2.1895187,-0.66901964,-4.8655972,0.0,4.743957,2.4936185,1.2163993,4.0141177,1.8854189,0.18245989,-0.060819965,0.12163993,1.0947593,0.60819966,-1.8854189,-1.5204991,2.9801784,-5.169697,-4.1965775,-1.8245989,-2.6152585,-7.7241354,2.6152585,-4.6831374,1.4596791,1.9462389,0.85147953
POINT (-61.114335 -8.229053),C51L41,CORTE SELETIVO,2024,2.9806933,1.155779,1.7640837,3.7714894,1.6424228,1.3991009,-2.3723884,0.36498284,1.7032533,1.8857447,0.36498284,1.155779,-3.4673371,-2.068236,2.311558,2.1290665,-5.3530817,0.7299657,-2.311558,0.36498284,2.7982018,2.3723884,0.79079616,-2.3723884,3.2240152,2.2507277,-2.4940495,6.022217,1.6424228,-1.2166095,0.7299657,-0.9124571,-3.5889978,1.2166095,-1.8857447,-0.2433219,1.7032533,-3.345676,-0.4866438,-1.9465752,1.5815923,-5.048929,0.9732876,2.0074058,-1.5815923,0.12166095,1.7640837,-2.9806933,1.6424228,-3.102354,0.30415237,0.7299657,0.6691352,2.311558,0.85162663,3.5889978,-3.1631846,-0.60830474,7.72547,-2.1290665,-0.54747427,0.2433219,2.6765409,3.8931503,1.7032533,2.6157103,2.9198627,2.55488,0.6691352,3.5889978,-0.060830474,0.60830474,4.9272685,-0.9124571,0.4866438,-3.2240152,-0.42581332,0.18249142,2.189897,0.36498284,-4.4406247,-1.9465752,-4.9272685,-1.5207618,2.1290665,-0.30415237,2.7373714,-2.7982018,-0.2433219,-1.3382704,0.12166095,-1.9465752,2.1290665,0.36498284,2.9198627,0.9732876,-0.4866438,0.36498284,4.379794,1.0949485,-2.7982018,1.5207618,0.30415237,-1.034118,-0.2433219,7.1779957,2.4940495,1.3991009,2.4940495,-2.6157103,3.5281675,-0.42581332,-0.2433219,-1.7032533,3.5281675,-0.36498284,-3.0415237,3.953981,-1.5207618,-3.710659,-2.9198627,-4.0756416,-4.866438,2.9806933,-1.5207618,2.0074058,5.3530817,0.9732876
POINT (-61.106495 -8.228832),C51L41,CORTE SELETIVO,2024,3.0928118,-1.0493468,2.4300663,1.9330074,0.66274536,1.6016346,-0.93888927,1.4359483,1.1045756,1.9330074,0.33137268,0.66274536,-2.9823542,-4.031701,1.4359483,0.77320296,-5.1362767,1.0493468,-1.2150332,1.9882361,2.3196087,1.1598043,1.2150332,-1.7120922,4.6392174,2.8166678,-2.3196087,6.2408524,0.16568634,0.0,1.4911771,-1.9882361,-2.761439,1.1598043,-0.8284317,-1.1598043,4.08693,-4.08693,-0.11045756,-1.8777785,1.3254907,-5.4676495,0.38660148,0.99411803,-0.49705902,0.05522878,0.22091512,-3.2032692,1.2150332,-4.6392174,0.22091512,2.485295,0.44183025,1.0493468,0.5522878,2.8166678,-3.8660147,-1.6016346,7.0140553,-0.22091512,0.05522878,0.22091512,2.5957527,6.35131,0.5522878,2.2091513,2.9823542,3.755557,2.3196087,3.4794133,0.44183025,0.6075166,4.52876,-1.8777785,-0.6075166,-3.2584982,0.99411803,0.44183025,1.8777785,-0.44183025,-3.9764721,-2.485295,-3.4241843,-0.8836605,2.1539226,-0.7179741,1.270262,-1.4911771,-0.49705902,-1.1045756,0.22091512,-1.6016346,2.1539226,0.66274536,3.3689556,1.0493468,-2.6509814,0.49705902,5.4124207,-0.6075166,-2.0986936,0.6075166,0.16568634,-1.6568635,0.0,4.52876,3.1480405,1.8777785,3.2032692,-1.1045756,2.5957527,-2.2091513,0.66274536,-1.1598043,3.7003284,-1.3254907,-1.9882361,4.52876,-3.9212434,-5.301963,-2.5957527,-2.9823542,-5.6333356,2.3196087,-3.0375829,2.043465,4.307845,0.22091512
POINT (-61.106288 -8.22872),C51L41,CORTE SELETIVO,2024,0.7627426,-0.3813713,2.5265849,1.6684994,0.90575683,1.0964425,0.09534282,0.19068564,0.90575683,2.335899,0.23835705,-2.192885,-3.003299,-4.147413,1.7638422,-0.14301424,-4.7671413,2.9079561,-0.66739976,1.9068564,0.71507114,2.2405562,0.7627426,-1.7638422,3.3846703,2.5742562,-3.5276845,5.6252265,1.7638422,0.28602847,1.4778137,-2.2882278,-2.1452136,0.33369988,0.57205695,-1.5731566,3.9090557,-4.3380985,-1.3347995,-1.6684994,1.7161708,-6.0542693,0.4767141,0.66739976,0.28602847,-0.28602847,-1.0964425,-2.4789133,1.5731566,-3.1463132,1.1917853,3.241656,0.09534282,0.6197283,0.90575683,1.0010996,-3.5753558,-2.5742562,5.0054984,-0.57205695,-0.33369988,0.33369988,1.9068564,4.4811125,2.0498707,1.2871281,2.335899,3.6230273,1.7161708,3.0986416,0.19068564,0.71507114,4.8148127,-2.8602846,-0.8580854,-2.5742562,0.5243855,0.810414,2.1452136,0.0,-2.097542,-2.5742562,-4.5764556,-1.9545279,1.6684994,-1.048771,2.7172704,-2.6219275,0.04767141,-1.3347995,-0.810414,-1.9068564,2.0498707,0.09534282,2.192885,2.0021992,-3.7660415,0.9534282,5.4345407,-0.90575683,-2.6219275,-0.33369988,0.04767141,-2.9556274,0.4290427,5.291527,2.8602846,2.7172704,2.5742562,0.4290427,1.3347995,-2.669599,0.7627426,-2.1452136,2.5742562,-1.2394567,-1.1441139,4.3380985,-4.3380985,-5.100841,-3.2893274,-3.5753558,-5.4345407,2.5742562,-3.8137128,1.2871281,3.3369987,0.28602847
POINT (-61.101023 -8.228383),C51L41,CORTE SELETIVO,2024,3.1750724,-0.8659288,2.4246006,3.7523582,2.1359577,2.0205007,-0.5195573,1.270029,0.981386,3.117344,-0.6350145,0.5772859,-2.366872,-3.0596151,-0.69274306,0.40410012,-5.022387,2.7709723,-2.1359577,2.1936865,0.28864294,1.3277576,1.5009433,-2.1359577,3.7523582,2.8864293,-3.117344,3.4059868,0.5195573,0.28864294,2.8864293,-1.674129,-0.23091435,0.6350145,-1.6164005,1.5009433,2.8864293,-4.2719154,0.80820024,-0.4618287,1.0391146,-7.3315306,1.0968432,0.80820024,-0.17318577,-0.05772859,1.0391146,-2.1936865,0.5772859,-2.3091435,0.6350145,4.0410013,0.40410012,1.7318577,1.558672,-0.17318577,-3.2905295,-2.0205007,5.888316,-0.5772859,1.0391146,0.11545718,2.1936865,4.4451013,1.3854861,2.8864293,3.0018866,2.7709723,0.05772859,3.232801,-0.40410012,-0.5195573,3.0596151,-2.3091435,-3.117344,-1.4432147,0.981386,0.9236574,1.8473148,-1.5009433,-2.1359577,-2.944158,-4.4451013,-0.23091435,2.0205007,-0.981386,2.4246006,-1.558672,-0.4618287,-1.0968432,-1.270029,-3.0596151,1.674129,1.674129,3.9832726,0.80820024,-1.8473148,0.75047165,5.7151303,-1.9050434,-2.366872,-0.40410012,-0.69274306,-2.3091435,1.2123003,4.5605583,2.944158,-0.05772859,2.944158,0.11545718,1.3854861,-2.8287008,-0.23091435,-0.6350145,3.0596151,-1.9050434,-2.1936865,2.8287008,-4.4451013,-5.4842157,-1.558672,-3.8100867,-7.158345,4.791473,-4.387373,0.40410012,2.4823294,0.5772859
POINT (-61.113902 -8.22815),C51L41,CORTE SELETIVO,2024,3.2674634,-1.5506606,1.9937065,2.4921331,-0.055380736,0.94147253,-0.71994954,-0.11076147,1.7721835,3.987413,-0.71994954,-0.16614221,-2.9905598,-2.8797982,0.2769037,0.830711,-5.925739,1.8275642,-2.7690368,2.935179,2.0490873,2.27061,0.830711,-3.322844,4.54122,2.1044679,-2.27061,5.7042155,0.88609177,-0.71994954,1.2737569,-2.1598487,-2.7690368,0.71994954,-1.3845184,-0.88609177,3.3782248,-4.0981746,-0.33228442,-0.88609177,2.4367523,-7.0333533,1.0522339,1.661422,-0.71994954,-1.2737569,1.3291377,-3.1013212,1.0522339,-3.6551285,-0.11076147,1.3291377,0.22152294,2.4367523,1.4952799,2.3813717,-4.3196974,-1.6060413,6.479546,-0.2769037,-0.33228442,1.1076148,2.1044679,4.9842663,1.2183762,3.156702,3.7658901,3.544367,1.0522339,2.3813717,0.0,0.88609177,3.932032,-2.0490873,-0.33228442,-2.6582754,1.1629955,-0.94147253,1.4952799,-1.1076148,-3.2674634,-1.6060413,-5.7042155,-1.0522339,1.7721835,0.16614221,1.9937065,-2.2152295,-0.33228442,-1.1629955,-0.16614221,-1.3291377,1.9937065,0.71994954,2.5475137,1.4398991,-1.7721835,1.5506606,5.26117,-0.71994954,-2.8797982,0.5538074,0.2769037,-0.94147253,1.2183762,5.26117,3.1013212,0.0,2.27061,-0.66456884,2.4921331,-1.4952799,-1.1076148,-1.8275642,2.713656,-1.3291377,-2.2152295,3.7105093,-2.325991,-4.8735046,-2.7690368,-3.2120826,-6.0365,3.1013212,-1.7721835,1.3845184,3.4336057,0.055380736
POINT (-61.114347 -8.227976),C51L41,CORTE SELETIVO,2024,1.9029167,-1.1193627,2.2387254,2.2387254,0.7275858,0.7275858,0.44774508,-1.3992034,0.3358088,4.3655148,-0.89549017,-1.5111396,-3.8618014,-4.1976104,0.27984068,-0.055968136,-4.029706,2.2946935,-1.0633945,2.070821,0.7275858,2.6864705,0.7835539,-2.2946935,3.8618014,3.1342156,-2.4066298,4.7572913,0.839522,-0.50371325,0.22387254,-3.4140563,-1.9588847,1.0074265,0.0,-0.27984068,2.6864705,-4.029706,-1.1753309,-1.2312989,1.2872671,-4.9251957,0.839522,0.95145833,0.27984068,-0.27984068,-0.11193627,-1.4551716,1.0074265,-2.1827574,1.3432353,1.5111396,-0.55968136,0.89549017,1.2312989,0.22387254,-3.4700243,-3.358088,5.3169727,-1.0074265,0.22387254,-0.1679044,1.8469485,3.9737377,1.2872671,2.2946935,3.4700243,4.085674,1.3432353,3.0782475,0.39177695,0.7835539,3.1342156,-3.30212,-1.7350122,-3.1342156,1.2312989,0.22387254,2.6864705,-0.7275858,-3.4700243,-2.126789,-7.0519853,-1.623076,1.9588847,-1.2312989,2.014853,-3.1901836,-1.3432353,-0.22387254,-0.22387254,-2.014853,1.4551716,0.6716176,2.4066298,3.4140563,-3.0782475,1.4551716,5.0931005,-1.7350122,-2.9663112,-1.3432353,0.7835539,-1.7350122,0.055968136,4.8132596,2.2387254,1.1193627,1.9588847,-0.055968136,0.50371325,-2.5745342,-1.0633945,-1.8469485,3.5819607,0.27984068,-2.4625978,5.1490684,-4.141642,-5.0371323,-2.6864705,-3.0782475,-7.107953,1.679044,-2.9103432,-0.44774508,3.30212,0.1679044
POINT (-61.113537 -8.227814),C51L41,CORTE SELETIVO,2024,1.8644928,-1.9847826,1.2028985,1.5637681,-0.30072463,1.3833333,-0.18043478,-0.30072463,0.90217394,3.9695652,-1.3833333,0.48115942,-3.8492754,-3.8492754,-0.54130435,0.60144925,-4.15,1.1427536,-2.1652174,2.1050725,1.7442029,2.405797,1.5036231,-1.684058,5.4130435,2.8268116,-2.345652,5.052174,1.684058,0.6615942,0.842029,-2.526087,-1.4434782,1.2630435,0.48115942,-2.2253623,2.2253623,-3.1876812,0.48115942,-0.6615942,1.3833333,-5.3528986,0.4210145,0.7818841,-0.4210145,-1.5637681,0.36086956,-1.9246377,1.0826087,-1.5637681,0.36086956,2.1652174,0.48115942,1.0826087,0.60144925,0.6615942,-2.405797,-2.7666667,5.8942027,-0.48115942,0.24057971,0.18043478,2.7666667,3.9094203,0.842029,3.1876812,1.9847826,4.330435,0.48115942,4.5710144,-0.18043478,0.7217391,3.4282608,-2.8268116,-2.586232,-2.405797,1.8043479,-0.4210145,1.4434782,-1.0826087,-4.089855,-1.5637681,-5.593478,-1.623913,1.9847826,-1.5637681,2.1050725,-3.8492754,-0.96231884,-0.842029,-0.48115942,-2.0449276,0.48115942,1.8644928,2.9471014,1.5637681,-2.465942,2.345652,5.3528986,-1.1427536,-2.7666667,-1.7442029,1.623913,-1.4434782,2.2253623,4.15,1.3833333,0.24057971,2.2855072,0.7217391,1.684058,-2.526087,-0.6615942,-1.684058,4.5108695,0.24057971,-1.7442029,4.27029,-4.089855,-6.134783,-1.8043479,-3.7289855,-7.638406,2.1050725,-1.8644928,-0.4210145,3.6086957,-0.24057971
POINT (-61.113029 -8.227743),C51L41,CORTE SELETIVO,2024,2.1524339,-1.4349558,1.1957966,1.6741152,0.17936948,1.0762169,0.53810847,-2.6307526,1.375166,4.7233963,0.17936948,-1.6741152,-3.826549,-1.6143254,-1.016427,-0.8968474,-3.5275998,3.2884407,-2.2122238,1.7936949,0.5978983,1.7339051,0.23915932,-2.9297016,3.826549,0.23915932,-3.2286508,4.3048677,0.0,0.05978983,0.95663726,-1.8534847,-2.6905422,-1.0762169,0.7174779,-1.2555864,4.185288,-3.168861,-0.5978983,0.5978983,2.750332,-6.3975115,1.4349558,1.1360067,0.0,-2.3318033,0.29894915,-3.4678102,0.65768814,-4.7233963,0.53810847,-1.1957966,0.05978983,1.375166,3.168861,-0.47831863,-3.109071,-0.29894915,3.9461286,-1.4349558,0.65768814,0.0,0.95663726,4.6636066,1.9730643,4.0059185,3.4678102,2.2122238,2.3318033,1.4349558,-0.11957966,1.7339051,3.168861,-2.4513829,-1.9132745,-0.7174779,1.4349558,0.77726775,0.8968474,-1.9132745,-2.2122238,-2.032854,-7.5933084,-1.2555864,1.2555864,-0.47831863,1.3153763,-1.5545355,-0.8968474,-1.4349558,0.23915932,-0.8370576,1.1360067,0.53810847,2.3318033,2.9894915,-3.168861,1.7339051,7.294359,-2.092644,-1.9730643,-2.092644,0.17936948,-2.3915932,0.35873896,4.484237,0.5978983,0.65768814,2.092644,0.17936948,1.375166,-1.0762169,-2.1524339,-0.47831863,3.3482304,-0.95663726,-3.109071,3.2286508,-2.9297016,-3.109071,-2.8699117,-2.750332,-6.0985627,2.8699117,-2.2122238,0.05978983,4.065708,-0.17936948
POINT (-61.11339 -8.227768),C51L41,CORTE SELETIVO,2024,2.964822,-0.41611537,0.78021634,0.93625957,1.0923028,1.4564039,-0.31208652,-2.2886345,1.2483461,3.8490672,-0.2600721,-1.1443173,-2.9128077,-2.2366202,-0.83223075,-0.57215863,-4.421226,2.1325912,-2.1846056,2.0285625,1.5084182,1.8725191,-0.2600721,-2.3926635,5.0974135,2.4966922,-2.5487068,5.3574853,1.1443173,-0.78021634,0.31208652,-2.6007211,-2.0285625,-0.5201442,-0.78021634,-0.31208652,3.2769086,-4.161154,0.46812978,0.0,1.9765481,-6.6058316,0.98827404,0.36410096,-0.7282019,-0.83223075,0.98827404,-1.8725191,0.88424516,-4.161154,1.3523749,1.1963317,0.05201442,1.3003606,0.93625957,0.57215863,-3.8490672,-0.5201442,6.1897163,-0.78021634,0.36410096,1.6644615,1.5604327,4.7333126,1.9765481,3.5369806,4.0051103,4.057125,0.98827404,3.6410096,-0.05201442,0.62417305,2.964822,-3.3809373,-1.4564039,-2.2366202,1.1443173,-1.3523749,1.9245336,-1.0402884,-2.6007211,-0.78021634,-4.8373413,-1.3523749,1.0923028,-0.36410096,1.3003606,-2.1325912,-0.83223075,-0.36410096,0.05201442,-1.1963317,0.78021634,1.1963317,4.317197,2.4446778,-2.1325912,2.1325912,4.369211,0.20805769,-1.9765481,-0.57215863,1.8205048,-0.78021634,1.5604327,4.577269,2.340649,0.88424516,1.6644615,-0.7282019,2.2886345,-2.6007211,-1.0402884,-0.93625957,4.2651825,-0.83223075,-2.340649,3.328923,-3.1728797,-4.785327,-2.7567644,-3.4849663,-5.513529,2.1846056,-2.340649,0.7282019,4.8373413,0.2600721
POINT (-61.112177 -8.227565),C51L41,CORTE SELETIVO,2024,1.2227706,-0.45853895,2.7512338,1.2227706,0.40759018,1.783207,-1.5284631,-0.45853895,1.2737193,3.7192605,-1.4775144,-0.9680267,-2.5983875,-4.024953,1.579412,1.0189755,-3.6173627,3.566414,-2.9040802,3.158824,-0.86612916,2.1398485,0.050948773,-1.6303607,4.534441,1.5284631,-3.6683116,4.483492,1.324668,0.7132828,2.241746,-1.8851045,-1.4265656,-0.50948775,2.1907973,-1.4265656,3.8721068,-2.9550288,-1.5284631,-1.0189755,2.0888996,-4.534441,0.15284632,2.9040802,0.50948775,-2.2926948,-0.81518036,-1.3756169,0.86612916,-6.0119553,-1.579412,4.840133,0.40759018,1.6813095,3.7192605,-0.30569264,-2.3436434,-2.0888996,4.3306456,-1.120873,1.2227706,0.3566414,3.158824,4.024953,1.579412,3.5154653,2.8531313,3.2097726,2.9550288,-0.9170779,0.81518036,1.2737193,1.9870021,-3.0059776,-2.1398485,0.6113853,0.50948775,1.9870021,0.45853895,-2.2926948,-1.7322583,-2.2926948,-4.738236,-2.5474386,2.4964898,-0.76423156,2.649336,-1.0699242,-1.0189755,-1.6303607,0.3566414,0.662334,1.0189755,-0.101897545,0.81518036,0.40759018,-4.7891846,1.2737193,6.3685966,-2.241746,-1.9870021,-2.700285,-1.9870021,-2.7512338,1.0699242,3.0569263,0.76423156,2.037951,3.5154653,1.1718217,1.1718217,0.0,-0.76423156,-0.50948775,3.8721068,-0.86612916,-2.0888996,3.3116703,-4.738236,-4.9929795,-1.2737193,-2.0888996,-6.4704943,3.9740043,-3.8721068,-0.050948773,1.4265656,0.86612916
POINT (-61.113187 -8.227578),C51L41,CORTE SELETIVO,2024,3.417929,0.74767196,1.8691798,2.0293953,1.0146977,0.5874565,-0.85448223,-0.85448223,0.6942668,4.0587907,-0.2670257,0.9078874,-3.364524,-4.0053854,0.74767196,0.85448223,-4.699652,2.5634468,-1.6555593,2.349826,1.5487491,3.044093,1.922585,-2.8838775,3.417929,1.7623696,-2.4032314,6.088186,1.922585,-0.9612925,0.42724112,-2.4032314,-2.2430158,1.1215079,-0.16021542,-1.4419388,2.8304725,-3.2577136,-1.7089645,-1.1215079,2.1896107,-6.034781,-0.05340514,0.85448223,-0.42724112,-0.37383598,1.1215079,-2.8838775,1.3351285,-2.6168518,0.6408617,0.10681028,1.2817234,2.7770672,2.0293953,2.6168518,-2.0828004,-2.2430158,5.9279704,-0.74767196,-0.21362056,-0.37383598,1.922585,4.2724113,0.85448223,1.9759902,2.7770672,4.165601,0.6942668,1.6021541,-0.6408617,0.5874565,4.4860315,-2.670257,-1.922585,-2.9906878,0.85448223,1.3885336,2.670257,-0.6408617,-2.2430158,-1.0681028,-6.7824526,-1.6555593,2.349826,-0.80107707,1.7623696,-2.6168518,0.21362056,0.0,-0.9612925,-2.0293953,1.9759902,1.3351285,2.1896107,2.4032314,-1.0146977,1.1215079,4.325816,-0.32043085,-3.1509032,0.6942668,-0.85448223,-0.6942668,0.6408617,3.5781443,1.9759902,0.16021542,1.7089645,1.3885336,2.4032314,-2.1362057,0.42724112,-1.9759902,2.296421,-1.9759902,-1.8691798,5.020083,-4.0053854,-3.9519804,-2.670257,-3.2577136,-6.088186,1.922585,-2.5100415,0.6942668,4.325816,0.32043085
